location_name,location_url,search_rank,search_term,location_found
Central Post Office,https://www.tripadvisor.com/Attraction_Review-g293925-d311089-Reviews-Central_Post_Office-Ho_Chi_Minh_City.html,11,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Spas (207),https://www.tripadvisor.com/Attractions-g293925-Activities-c40-t127-Ho_Chi_Minh_City.html,12,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ho Chi Minh Squares,https://www.tripadvisor.com/Attraction_Review-g293925-d317893-Reviews-Ho_Chi_Minh_Squares-Ho_Chi_Minh_City.html,13,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Day Trips (50),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t287-Ho_Chi_Minh_City.html,14,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
The Independence Palace,https://www.tripadvisor.com/Attraction_Review-g293925-d317890-Reviews-The_Independence_Palace-Ho_Chi_Minh_City.html,15,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Artinus 3D Art Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d8672682-Reviews-Artinus_3D_Art_Museum-Ho_Chi_Minh_City.html,16,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
FITO Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d1929610-Reviews-FITO_Museum-Ho_Chi_Minh_City.html,17,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Golden Dragon Water Puppet Theater,https://www.tripadvisor.com/Attraction_Review-g293925-d1489190-Reviews-Golden_Dragon_Water_Puppet_Theater-Ho_Chi_Minh_City.html,18,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Boat Tours (77),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t167-Ho_Chi_Minh_City.html,19,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ba Thien Hau Temple,https://www.tripadvisor.com/Attraction_Review-g293925-d2273335-Reviews-Ba_Thien_Hau_Temple-Ho_Chi_Minh_City.html,20,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Nguyen Hue Street,https://www.tripadvisor.com/Attraction_Review-g293925-d8290115-Reviews-Nguyen_Hue_Street-Ho_Chi_Minh_City.html,21,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Benthanh Street Food Market,https://www.tripadvisor.com/Attraction_Review-g293925-d10005057-Reviews-Benthanh_Street_Food_Market-Ho_Chi_Minh_City.html,22,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Saigon Notre Dame Cathedral,https://www.tripadvisor.com/Attraction_Review-g293925-d317896-Reviews-Saigon_Notre_Dame_Cathedral-Ho_Chi_Minh_City.html,23,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Bui Vien Street,https://www.tripadvisor.com/Attraction_Review-g293925-d5505885-Reviews-Bui_Vien_Street-Ho_Chi_Minh_City.html,24,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Cooking Classes (16),https://www.tripadvisor.com/Attractions-g293925-Activities-c36-t203-Ho_Chi_Minh_City.html,25,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Dong Khoi Street,https://www.tripadvisor.com/Attraction_Review-g293925-d1784754-Reviews-Dong_Khoi_Street-Ho_Chi_Minh_City.html,26,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Motorcycle Tours (32),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t231-Ho_Chi_Minh_City.html,27,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Pham Ngu Lao Street,https://www.tripadvisor.com/Attraction_Review-g293925-d2273343-Reviews-Pham_Ngu_Lao_Street-Ho_Chi_Minh_City.html,28,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Fine Arts Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d455387-Reviews-Fine_Arts_Museum-Ho_Chi_Minh_City.html,29,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Notre Dame Square,https://www.tripadvisor.com/Attraction_Review-g293925-d317898-Reviews-Notre_Dame_Square-Ho_Chi_Minh_City.html,30,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
People's Committee Building,https://www.tripadvisor.com/Attraction_Review-g293925-d1910195-Reviews-People_s_Committee_Building-Ho_Chi_Minh_City.html,31,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Tao Dan Park,https://www.tripadvisor.com/Attraction_Review-g293925-d2414430-Reviews-Tao_Dan_Park-Ho_Chi_Minh_City.html,32,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Museum of Vietnamese History,https://www.tripadvisor.com/Attraction_Review-g293925-d454975-Reviews-Museum_of_Vietnamese_History-Ho_Chi_Minh_City.html,33,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Bars & Clubs (101),https://www.tripadvisor.com/Attractions-g293925-Activities-c20-t99-Ho_Chi_Minh_City.html,34,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Emperor Jade Pagoda (Chua Ngoc Hoang or Phuoc Hai Tu),https://www.tripadvisor.com/Attraction_Review-g293925-d311094-Reviews-Emperor_Jade_Pagoda_Chua_Ngoc_Hoang_or_Phuoc_Hai_Tu-Ho_Chi_Minh_City.html,35,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
President ho Chi Minh Statue,https://www.tripadvisor.com/Attraction_Review-g293925-d9582552-Reviews-President_ho_Chi_Minh_Statue-Ho_Chi_Minh_City.html,36,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Mariamman Hindu Temple,https://www.tripadvisor.com/Attraction_Review-g293925-d2407915-Reviews-Mariamman_Hindu_Temple-Ho_Chi_Minh_City.html,37,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ben Thanh Market,https://www.tripadvisor.com/Attraction_Review-g293925-d311087-Reviews-Ben_Thanh_Market-Ho_Chi_Minh_City.html,38,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Bike Tours (47),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t214-Ho_Chi_Minh_City.html,39,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ben Dinh Tunnels,https://www.tripadvisor.com/Attraction_Review-g293925-d7736325-Reviews-Ben_Dinh_Tunnels-Ho_Chi_Minh_City.html,40,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Chinatown (Cho Lon) - District 5,https://www.tripadvisor.com/Attraction_Review-g293925-d454972-Reviews-Chinatown_Cho_Lon_District_5-Ho_Chi_Minh_City.html,41,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Suoi Tien Theme Park,https://www.tripadvisor.com/Attraction_Review-g293925-d2389145-Reviews-Suoi_Tien_Theme_Park-Ho_Chi_Minh_City.html,42,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Dam Sen Water Park,https://www.tripadvisor.com/Attraction_Review-g293925-d1178970-Reviews-Dam_Sen_Water_Park-Ho_Chi_Minh_City.html,43,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Tuyen Fashion Tailor,https://www.tripadvisor.com/Attraction_Review-g293925-d10525874-Reviews-Tuyen_Fashion_Tailor-Ho_Chi_Minh_City.html,44,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
"Vespa, Scooter & Moped Tours (28)",https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t239-Ho_Chi_Minh_City.html,45,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Multi-day Tours (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t288-Ho_Chi_Minh_City.html,46,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Walking Tours (23),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t183-Ho_Chi_Minh_City.html,47,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Tan Dinh Church,https://www.tripadvisor.com/Attraction_Review-g293925-d10085046-Reviews-Tan_Dinh_Church-Ho_Chi_Minh_City.html,48,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Vincom Center,https://www.tripadvisor.com/Attraction_Review-g293925-d1830324-Reviews-Vincom_Center-Ho_Chi_Minh_City.html,49,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
The Venerable Thich Quang Duc Monument,https://www.tripadvisor.com/Attraction_Review-g293925-d6438587-Reviews-The_Venerable_Thich_Quang_Duc_Monument-Ho_Chi_Minh_City.html,50,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Saigon Square,https://www.tripadvisor.com/Attraction_Review-g293925-d2475475-Reviews-Saigon_Square-Ho_Chi_Minh_City.html,51,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Book Street - Nguyen Van Binh,https://www.tripadvisor.com/Attraction_Review-g293925-d10836601-Reviews-Book_Street_Nguyen_Van_Binh-Ho_Chi_Minh_City.html,52,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Eco Tours (26),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t216-Ho_Chi_Minh_City.html,53,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Gift & Specialty Shops (164),https://www.tripadvisor.com/Attractions-g293925-Activities-c26-t144-Ho_Chi_Minh_City.html,54,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Night Tours (33),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t233-Ho_Chi_Minh_City.html,55,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ho Chi Minh City Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d2168911-Reviews-Ho_Chi_Minh_City_Museum-Ho_Chi_Minh_City.html,56,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Binh Quoi Village,https://www.tripadvisor.com/Attraction_Review-g293925-d4597843-Reviews-Binh_Quoi_Village-Ho_Chi_Minh_City.html,57,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Cong Vien Van Hoa Park,https://www.tripadvisor.com/Attraction_Review-g293925-d311092-Reviews-Cong_Vien_Van_Hoa_Park-Ho_Chi_Minh_City.html,58,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Binh Tay Market,https://www.tripadvisor.com/Attraction_Review-g293925-d635380-Reviews-Binh_Tay_Market-Ho_Chi_Minh_City.html,59,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Catholic Church Huyen Sy,https://www.tripadvisor.com/Attraction_Review-g293925-d8310942-Reviews-Catholic_Church_Huyen_Sy-Ho_Chi_Minh_City.html,60,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Chua Van Phat - Temple of Ten Thousand Buddhas,https://www.tripadvisor.com/Attraction_Review-g293925-d7907864-Reviews-Chua_Van_Phat_Temple_of_Ten_Thousand_Buddhas-Ho_Chi_Minh_City.html,61,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Yoga & Pilates (14),https://www.tripadvisor.com/Attractions-g293925-Activities-c40-t260-Ho_Chi_Minh_City.html,62,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Saigon Square,https://www.tripadvisor.com/Attraction_Review-g293925-d8590927-Reviews-Saigon_Square-Ho_Chi_Minh_City.html,63,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Takashimaya Ho Chi Minh City,https://www.tripadvisor.com/Attraction_Review-g293925-d11622038-Reviews-Takashimaya_Ho_Chi_Minh_City-Ho_Chi_Minh_City.html,64,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Aeon Mall Tan Phu Celadon Shopping Center,https://www.tripadvisor.com/Attraction_Review-g293925-d6403614-Reviews-Aeon_Mall_Tan_Phu_Celadon_Shopping_Center-Ho_Chi_Minh_City.html,65,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Can Gio,https://www.tripadvisor.com/Attraction_Review-g293925-d1165087-Reviews-Can_Gio-Ho_Chi_Minh_City.html,66,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Cong Vien 23 Thang 9,https://www.tripadvisor.com/Attraction_Review-g293925-d2357145-Reviews-Cong_Vien_23_Thang_9-Ho_Chi_Minh_City.html,67,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Saigon Centre,https://www.tripadvisor.com/Attraction_Review-g293925-d4552853-Reviews-Saigon_Centre-Ho_Chi_Minh_City.html,68,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Giac Lam Pagoda,https://www.tripadvisor.com/Attraction_Review-g293925-d317889-Reviews-Giac_Lam_Pagoda-Ho_Chi_Minh_City.html,69,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Performances (7),https://www.tripadvisor.com/Attractions-g293925-Activities-c58-t111-Ho_Chi_Minh_City.html,70,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Chua Vinh Nghiem,https://www.tripadvisor.com/Attraction_Review-g293925-d2385857-Reviews-Chua_Vinh_Nghiem-Ho_Chi_Minh_City.html,71,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
"4WD, ATV & Off-Road Tours (2)",https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t211-Ho_Chi_Minh_City.html,72,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Speed Boats Tours (3),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t190-Ho_Chi_Minh_City.html,73,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Thuong Xa Tax (Saigon Tax Trade Center),https://www.tripadvisor.com/Attraction_Review-g293925-d317903-Reviews-Thuong_Xa_Tax_Saigon_Tax_Trade_Center-Ho_Chi_Minh_City.html,74,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Saigon Central Mosque,https://www.tripadvisor.com/Attraction_Review-g293925-d6602281-Reviews-Saigon_Central_Mosque-Ho_Chi_Minh_City.html,75,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Saigon River,https://www.tripadvisor.com/Attraction_Review-g293925-d9806454-Reviews-Saigon_River-Ho_Chi_Minh_City.html,76,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Roman Baths (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c40-t252-Ho_Chi_Minh_City.html,77,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
The Observatory,https://www.tripadvisor.com/Attraction_Review-g293925-d6385014-Reviews-The_Observatory-Ho_Chi_Minh_City.html,78,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Diamond Plaza,https://www.tripadvisor.com/Attraction_Review-g293925-d550709-Reviews-Diamond_Plaza-Ho_Chi_Minh_City.html,79,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Tran Hung Dao Statue,https://www.tripadvisor.com/Attraction_Review-g293925-d7158706-Reviews-Tran_Hung_Dao_Statue-Ho_Chi_Minh_City.html,80,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
SC Vivocity,https://www.tripadvisor.com/Attraction_Review-g293925-d8630608-Reviews-SC_Vivocity-Ho_Chi_Minh_City.html,81,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Dinner Theaters (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c58-t117-Ho_Chi_Minh_City.html,82,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Bus Tours (22),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t174-Ho_Chi_Minh_City.html,83,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Temple of the Buddha's Relic (Xa Loi pagoda),https://www.tripadvisor.com/Attraction_Review-g293925-d552637-Reviews-Temple_of_the_Buddha_s_Relic_Xa_Loi_pagoda-Ho_Chi_Minh_City.html,84,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Dan Sinh Market,https://www.tripadvisor.com/Attraction_Review-g293925-d2484797-Reviews-Dan_Sinh_Market-Ho_Chi_Minh_City.html,85,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Cu Chi Wildlife Rescue Station,https://www.tripadvisor.com/Attraction_Review-g293925-d2389128-Reviews-Cu_Chi_Wildlife_Rescue_Station-Ho_Chi_Minh_City.html,86,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Tan Dinh Market,https://www.tripadvisor.com/Attraction_Review-g293925-d8017932-Reviews-Tan_Dinh_Market-Ho_Chi_Minh_City.html,87,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Zoo and Botanical Gardens,https://www.tripadvisor.com/Attraction_Review-g293925-d317904-Reviews-Zoo_and_Botanical_Gardens-Ho_Chi_Minh_City.html,88,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Boat Rentals (4),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t187-Ho_Chi_Minh_City.html,89,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Antique Street,https://www.tripadvisor.com/Attraction_Review-g293925-d1724542-Reviews-Antique_Street-Ho_Chi_Minh_City.html,90,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Parkson CT Plaza,https://www.tripadvisor.com/Attraction_Review-g293925-d4580323-Reviews-Parkson_CT_Plaza-Ho_Chi_Minh_City.html,91,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Crescent Mall,https://www.tripadvisor.com/Attraction_Review-g293925-d8754863-Reviews-Crescent_Mall-Ho_Chi_Minh_City.html,92,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Jazz Clubs & Bars (4),https://www.tripadvisor.com/Attractions-g293925-Activities-c20-t104-Ho_Chi_Minh_City.html,93,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Taxis & Shuttles (24),https://www.tripadvisor.com/Attractions-g293925-Activities-c59-t182-Ho_Chi_Minh_City.html,94,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Vina Express Fast Ferry,https://www.tripadvisor.com/Attraction_Review-g293925-d8772716-Reviews-Vina_Express_Fast_Ferry-Ho_Chi_Minh_City.html,95,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ho Chi Minh Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d311100-Reviews-Ho_Chi_Minh_Museum-Ho_Chi_Minh_City.html,96,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Saigon Center,https://www.tripadvisor.com/Attraction_Review-g293925-d11630095-Reviews-Saigon_Center-Ho_Chi_Minh_City.html,97,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Starlight Bridge (Anh Sao Bridge),https://www.tripadvisor.com/Attraction_Review-g293925-d8300005-Reviews-Starlight_Bridge_Anh_Sao_Bridge-Ho_Chi_Minh_City.html,98,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Kayaking & Canoeing (6),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t191-Ho_Chi_Minh_City.html,99,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Russian Market,https://www.tripadvisor.com/Attraction_Review-g293925-d8090785-Reviews-Russian_Market-Ho_Chi_Minh_City.html,100,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Lac Canh Dai Nam Van Hien,https://www.tripadvisor.com/Attraction_Review-g293925-d1682089-Reviews-Lac_Canh_Dai_Nam_Van_Hien-Ho_Chi_Minh_City.html,101,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Southern Women's Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d1370386-Reviews-Southern_Women_s_Museum-Ho_Chi_Minh_City.html,102,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
"Literary, Art & Music Tours (4)",https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t230-Ho_Chi_Minh_City.html,103,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Nha Tho Cha Tam (Cha Tam Church),https://www.tripadvisor.com/Attraction_Review-g293925-d4155128-Reviews-Nha_Tho_Cha_Tam_Cha_Tam_Church-Ho_Chi_Minh_City.html,104,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Saigon Exhibition and Convention Center - SECC,https://www.tripadvisor.com/Attraction_Review-g293925-d8295665-Reviews-Saigon_Exhibition_and_Convention_Center_SECC-Ho_Chi_Minh_City.html,105,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ao Dai Museum (Bao Tang Ao Dai),https://www.tripadvisor.com/Attraction_Review-g293925-d7927054-Reviews-Ao_Dai_Museum_Bao_Tang_Ao_Dai-Ho_Chi_Minh_City.html,106,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Dai Nam Zoo,https://www.tripadvisor.com/Attraction_Review-g293925-d1742604-Reviews-Dai_Nam_Zoo-Ho_Chi_Minh_City.html,107,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Health/Fitness Clubs & Gyms (12),https://www.tripadvisor.com/Attractions-g293925-Activities-c40-t129-Ho_Chi_Minh_City.html,108,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Bonsai,https://www.tripadvisor.com/Attraction_Review-g293925-d1793046-Reviews-Bonsai-Ho_Chi_Minh_City.html,109,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Nature & Wildlife Tours (9),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t220-Ho_Chi_Minh_City.html,110,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
On Lang Pagoda,https://www.tripadvisor.com/Attraction_Review-g293925-d8587831-Reviews-On_Lang_Pagoda-Ho_Chi_Minh_City.html,111,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Cong Vien 30-4,https://www.tripadvisor.com/Attraction_Review-g293925-d8800458-Reviews-Cong_Vien_30_4-Ho_Chi_Minh_City.html,112,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Tara & Kys Art Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d4602976-Reviews-Tara_Kys_Art_Gallery-Ho_Chi_Minh_City.html,113,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Buu Long Temple,https://www.tripadvisor.com/Attraction_Review-g293925-d9456964-Reviews-Buu_Long_Temple-Ho_Chi_Minh_City.html,114,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Saigon Square 3,https://www.tripadvisor.com/Attraction_Review-g293925-d8078970-Reviews-Saigon_Square_3-Ho_Chi_Minh_City.html,115,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Tan My Market,https://www.tripadvisor.com/Attraction_Review-g293925-d8181417-Reviews-Tan_My_Market-Ho_Chi_Minh_City.html,116,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Coffeehouses (4),https://www.tripadvisor.com/Attractions-g293925-Activities-c20-t170-Ho_Chi_Minh_City.html,117,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Galaxy Nguyen Du,https://www.tripadvisor.com/Attraction_Review-g293925-d3337501-Reviews-Galaxy_Nguyen_Du-Ho_Chi_Minh_City.html,118,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Gear Rentals (13),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t186-Ho_Chi_Minh_City.html,119,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Dance Clubs & Discos (10),https://www.tripadvisor.com/Attractions-g293925-Activities-c20-t109-Ho_Chi_Minh_City.html,120,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Phuoc An Hoi Quan,https://www.tripadvisor.com/Attraction_Review-g293925-d8856733-Reviews-Phuoc_An_Hoi_Quan-Ho_Chi_Minh_City.html,121,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Sri Thenday Yuttha Panin Temple,https://www.tripadvisor.com/Attraction_Review-g293925-d7714795-Reviews-Sri_Thenday_Yuttha_Panin_Temple-Ho_Chi_Minh_City.html,122,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Phap Viện Minh Dang Quang,https://www.tripadvisor.com/Attraction_Review-g293925-d7827635-Reviews-Phap_Vi_n_Minh_Dang_Quang-Ho_Chi_Minh_City.html,123,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Turtle Lake,https://www.tripadvisor.com/Attraction_Review-g293925-d10024158-Reviews-Turtle_Lake-Ho_Chi_Minh_City.html,124,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
