addon_name,addon_url,search_rank,active_user,size,version,release_date,number_review,rating,author_name,author_homepage,validated,platform,search_term
Fishpond au - Australian bookstore,https://addons.mozilla.org/en-US/firefox/addon/fishpond-au/?src=search,223,0,1.0 KiB,Version 20110512,2011-05-12T03:43:24Z,0,0.0,paolo,,True,Firefox,mp3
mus4us.com,https://addons.mozilla.org/en-US/firefox/addon/mus4uscom/?src=search,224,0,2.0 KiB,Version 20100525,2010-05-25T03:11:10Z,0,0.0,spec,http://seriapedia.ru/,True,Firefox,mp3
beatspot music search,https://addons.mozilla.org/en-US/firefox/addon/beatspot-music/?src=search,225,0,1.8 KiB,Version 20161004,2016-10-04T14:48:22Z,0,0.0,Александр,,True,Firefox,mp3
PsyDB,https://addons.mozilla.org/en-US/firefox/addon/psydb/?src=search,226,0,0 Bytes,Version 20100617,2010-06-17T20:41:45Z,1,1.0,miCRoSCoPiC^eaRthLinG,http://chaos-laboratory.com,True,Firefox,mp3
iTunes Search,https://addons.mozilla.org/en-US/firefox/addon/itunes-search/?src=search,227,0,2.0 KiB,Version 20100603,2010-06-03T17:59:47Z,5,3.2,Apple Nut,,True,Firefox,mp3
Magnatune,https://addons.mozilla.org/en-US/firefox/addon/magnatune-92917/?src=search,228,0,1.0 KiB,Version 20100308,2010-03-08T15:31:14Z,1,5.0,Otto de Voogd,http://www.7is7.com/,True,Firefox,mp3
ReviewGist.com,https://addons.mozilla.org/en-US/firefox/addon/reviewgistcom/?src=search,229,0,1.0 KiB,Version 20100518,2010-05-18T04:49:36Z,1,4.0,reviewgist,http://www.reviewgist.com,True,Firefox,mp3
SaveFrom.net helper all-in-1 / youtube downloader,https://addons.mozilla.org/en-US/firefox/addon/savefromnet-helper/?src=search,230,145876,416.3 KiB,Version 6.20,2016-04-29T12:13:38Z,412,4.0534,savefrom,http://savefrom.net/,True,Firefox,mp3
Dympol Discount Entertainment,https://addons.mozilla.org/en-US/firefox/addon/dympol-discount-entertainment/?src=search,231,1,77.0 KiB,Version 1.0.4.1551,2010-01-26T10:56:23Z,3,5.0,dympolator,http://outgoing.mozilla.org/v1/7f41c33938f9f7f2ff638a8b147e34e2f6e676eb/http%3A//outgoing.mozilla.org/v1/bb28dd59a0a423cb433fba51127d5010e8efd2ee/http%253A//dympol.com,True,Firefox,mp3
YoRapid.com Search Extension,https://addons.mozilla.org/en-US/firefox/addon/yorapidcom-search-extension/?src=search,232,0,1.0 KiB,Version 20090922,2009-09-22T19:19:14Z,16,4.375,The YoRapid Team,http://yorapid.com,True,Firefox,mp3
File search engine - Ask4File,https://addons.mozilla.org/en-US/firefox/addon/file-search-engine-ask4file/?src=search,233,0,1.0 KiB,Version 20100606,2010-06-06T06:56:42Z,0,0.0,CZhakis,http://ask4file.com,True,Firefox,mp3
File Search Engine,https://addons.mozilla.org/en-US/firefox/addon/file-search/?src=search,234,0,1.0 KiB,Version 20120401,2012-04-01T09:10:26Z,1,5.0,$achsenPaul3,http://searchfiles.de/,True,Firefox,mp3
Embedly,https://addons.mozilla.org/en-US/firefox/addon/embedly/?src=search,235,6,68.0 KiB,Version 0.6.3,2011-01-17T12:04:24Z,4,3.0,Embedly,http://embed.ly/,True,Firefox,mp3
Musicmp3SPB,https://addons.mozilla.org/en-US/firefox/addon/musicmp3spb/?src=search,236,176,174.1 KiB,Version 0.1.1-signed.1-signed,2013-05-29T02:34:30Z,3,4.3333,Rudeboy,,True,Firefox,mp3
עלמהפדיה,https://addons.mozilla.org/en-US/firefox/addon/%D7%A2%D7%9C%D7%9E%D7%94%D7%A4%D7%93%D7%99%D7%94/?src=search,237,14,111.6 KiB,Version 0.5.1-signed.1-signed,2014-09-26T00:07:26Z,1,5.0,ALMAGU,http://almapedia.com/,True,Firefox,mp3
Tube helper,https://addons.mozilla.org/en-US/firefox/addon/tube-helper/?src=search,238,390,108.8 KiB,Version 1.1.6.1-signed.1-signed,2015-03-19T20:02:12Z,5,4.2,LHP Solution,http://www.lhpsolution.com/,True,Firefox,mp3
Not As Cool As It Seems - Search,https://addons.mozilla.org/en-US/firefox/addon/not-as-cool-as-it-seems-search/?src=search,239,0,1.0 KiB,Version 20090524,2009-05-24T22:56:07Z,3,5.0,LuisCypher,http://www.notascoolasitseems.com,True,Firefox,mp3
SaveMedia,https://addons.mozilla.org/en-US/firefox/addon/savemedia/?src=search,240,58,134.8 KiB,Version 1.1.3,2016-01-25T09:32:23Z,0,0.0,vitzo,http://www.vitzo.com,True,Firefox,mp3
Send to VuPlusReceiver,https://addons.mozilla.org/en-US/firefox/addon/send-to-vuplusreceiver/?src=search,241,793,95.2 KiB,Version 1.0.1.2,2015-12-21T12:08:29Z,9,4.5556,!Joy!,,True,Firefox,mp3
YouTube Advance Search And Downloader for Firefox,https://addons.mozilla.org/en-US/firefox/addon/avptube-search/?src=search,242,115,38.7 KiB,Version 1.5.1-signed.1-let-fixed.1-signed,2014-11-10T07:51:41Z,0,0.0,D. A. Group Inc.,http://www.djamol.com/,True,Firefox,mp3
Fast Video Download,https://addons.mozilla.org/en-US/firefox/addon/fast-video-download-with-searc/?src=search,243,40070,99.7 KiB,Version 5.0.1.48.1-signed.1-signed,2014-05-13T12:41:29Z,277,3.0108,Applian Technologies,http://www.applian.com/,True,Firefox,mp3
Sciagaj.org Button,https://addons.mozilla.org/en-US/firefox/addon/sciagajorg-button/?src=search,244,58,12.0 KiB,Version 0.74,2010-12-14T12:30:10Z,0,0.0,Sciagaj,http://sciagaj.org,True,Firefox,mp3
imediacentral.com - Online Radio Toolbar,https://addons.mozilla.org/en-US/firefox/addon/imediacentralcom-online-radio-/?src=search,245,47,46.9 KiB,Version 4.0.6.1-signed.1-signed,2011-09-05T12:00:21Z,0,0.0,,,True,Firefox,mp3
Send to LG Smart TV,https://addons.mozilla.org/en-US/firefox/addon/send-to-lg-smart-tv/?src=search,246,526,217.2 KiB,Version 1.0.1.2,2015-12-04T16:56:27Z,1,1.0,!Joy!,,True,Firefox,mp3
VidConv Downloader for YouTube,https://addons.mozilla.org/en-US/firefox/addon/vidconv-downloader-for-youtube/?src=search,247,192,24.0 KiB,Version 1.4.1-signed.1-signed,2014-09-14T09:36:57Z,1,5.0,VidConv,http://vidconv.net/,True,Firefox,mp3
AllTube Download,https://addons.mozilla.org/en-US/firefox/addon/alltube-download/?src=search,248,195,7.1 KiB,Version 0.4.0,2015-11-22T07:06:18Z,2,2.0,Rudloff,https://rudloff.pro/,True,Firefox,mp3
Simple Amazon DE Search Button - Einfach suchen,https://addons.mozilla.org/en-US/firefox/addon/simple-amazon-de-search-button/?src=search,249,32,18.4 KiB,Version 4.0,2016-02-28T19:30:26Z,0,0.0,Berndt Kaufman,,True,Firefox,mp3
Send to Movian,https://addons.mozilla.org/en-US/firefox/addon/send-to-movian/?src=search,250,93,92.8 KiB,Version 1.0.1.0,2015-12-13T14:17:33Z,0,0.0,!Joy!,,True,Firefox,mp3
Soundcloud Music Downloader,https://addons.mozilla.org/en-US/firefox/addon/soundcloud-music-downloader/?src=search,251,12,32.7 KiB,Version 0.2.0,2016-02-01T15:54:33Z,0,0.0,sedrubal,https://github.com/sedrubal,True,Firefox,mp3
Jordy Video Downloader,https://addons.mozilla.org/en-US/firefox/addon/jordy-video-downloader/?src=search,252,478,45.7 KiB,Version 1.1.1.1-signed.1-signed,2012-11-16T06:33:07Z,3,2.3333,Jordysoft,http://www.jordysoft.com/,True,Firefox,mp3
Load2Mobile,https://addons.mozilla.org/en-US/firefox/addon/load2mobile/?src=search,253,72,7.4 KiB,Version 1.9.1-signed.1-signed,2008-11-11T15:54:21Z,5,2.4,MP3tunes,http://www.mp3tunes.com,True,Firefox,mp3
fefoo search app,https://addons.mozilla.org/en-US/firefox/addon/fefoo-search-app/?src=search,254,0,1.0 KiB,Version 20090706,2009-07-06T21:10:38Z,2,4.0,Vivek Jishtu,http://viamatic.com/firefox,True,Firefox,mp3
Music Gucker Deutschland S,https://addons.mozilla.org/en-US/firefox/addon/music-gucker-deutschland-s/?src=search,255,3,216.4 KiB,Version initial.rev7.1.1-signed.1-signed,2013-06-19T14:36:27Z,1,5.0,Ossip Groth,http://www.kidney.de/,True,Firefox,mp3
Colors New Tab,https://addons.mozilla.org/en-US/firefox/addon/colors-new-tab/?src=search,256,4,840.2 KiB,Version 0.7,2015-12-14T20:36:00Z,0,0.0,Vebila Inc,https://www.facebook.com/pages/OM-new-tab/1547077555546502,True,Firefox,mp3
SRF.ch,https://addons.mozilla.org/en-US/firefox/addon/srfch/?src=search,257,844,22.2 KiB,Version 1.2.3,2016-11-26T07:58:28Z,3,5.0,käspi,,True,Firefox,mp3
Toolbar IndoBM,https://addons.mozilla.org/en-US/firefox/addon/toolbar-indobm/?src=search,258,2,32.3 KiB,Version 1.12.1-signed.1-signed,2012-03-28T00:25:49Z,0,0.0,indobm,http://www.indobm.com/,True,Firefox,mp3
draugiemMusic,https://addons.mozilla.org/en-US/firefox/addon/draugiemmusic/?src=search,259,9,208.9 KiB,Version 4.0.1-signed.1-signed,2013-02-10T16:13:01Z,2,5.0,r00m,,True,Firefox,mp3
vConvert.me,https://addons.mozilla.org/en-US/firefox/addon/vconvertme/?src=search,260,57,10.0 KiB,Version 1.0.0,2015-10-22T17:55:34Z,1,1.0,vConvert,https://vconvert.me/,True,Firefox,mp3
Music GUCKER Deutschland A,https://addons.mozilla.org/en-US/firefox/addon/music-gucker-deutschland-a/?src=search,261,1,228.8 KiB,Version initial.rev4.1.1-signed.1-signed,2013-06-19T14:36:26Z,0,0.0,Ossip Groth,http://www.kidney.de/,True,Firefox,mp3
Amazon Quick und Easy Suche+,https://addons.mozilla.org/en-US/firefox/addon/amazon-quick-und-easy-suche/?src=search,262,1,9.9 KiB,Version 4.0,2016-02-28T18:48:52Z,0,0.0,Berndt Kaufman,,True,Firefox,mp3
Flashbug,https://addons.mozilla.org/en-US/firefox/addon/flashbug/?src=search,263,2544,73.4 KiB,Version 1.9.9.1-signed.1-signed,2012-02-23T01:20:44Z,5,2.6,O-Minds,http://www.o-minds.com/,True,Firefox,mp3
musicfm - Free Music,https://addons.mozilla.org/en-US/firefox/addon/musicfm-free-music/?src=search,264,115,40.6 KiB,Version 1.0.1,2016-07-27T03:11:33Z,2,3.0,musicfm,http://www.musicfm.org/,True,Firefox,mp3
Secretly Meet - secret messages,https://addons.mozilla.org/en-US/firefox/addon/secretlymeet/?src=search,265,37,41.4 KiB,Version 1.0.1-signed.1-signed,2014-04-12T00:29:52Z,0,0.0,Orfeo Morello,http://twitter.com/orfeomorello,True,Firefox,mp3
keyMazony,https://addons.mozilla.org/en-US/firefox/addon/keymazony/?src=search,266,8,99.8 KiB,Version 0.4.1-signed.1-signed,2013-04-10T13:39:17Z,1,1.0,intarstudents,http://intarstudents.lv,True,Firefox,mp3
webreads,https://addons.mozilla.org/en-US/firefox/addon/webreads/?src=search,267,1,145.0 KiB,Version 0.4,2015-07-25T00:28:09Z,0,0.0,Web Reader,http://www.reader.solutions/,True,Firefox,mp3
Fnac.com,https://addons.mozilla.org/en-US/firefox/addon/fnac/?src=search,268,0,1.0 KiB,Version 20120830,2012-08-30T15:12:24Z,1,1.0,Alban,http://www.alban.us/,True,Firefox,mp3
Technollo Search Engine,https://addons.mozilla.org/en-US/firefox/addon/technollo-search-engine/?src=search,269,1,137.6 KiB,Version 1.0.1-signed.1-signed,2012-12-14T20:47:12Z,0,0.0,aharold033,,True,Firefox,mp3
Amazon Suche inklusive Preisvergleich Portal Suche,https://addons.mozilla.org/en-US/firefox/addon/die-einfache-amazon-suche-inkl/?src=search,270,10,24.3 KiB,Version 4.1,2016-02-28T14:59:57Z,0,0.0,Berndt Kaufman,,True,Firefox,mp3
轻笔记 网页剪辑器（原行客记事）,https://addons.mozilla.org/en-US/firefox/addon/thinkernote/?src=search,271,51,100.9 KiB,Version 1.2.1-signed.1-signed,2012-05-27T19:58:36Z,0,0.0,ThinkerNote,http://www.thinkernote.com/,True,Firefox,mp3
Zikooo.com 1.0,https://addons.mozilla.org/en-US/firefox/addon/zikooocom/?src=search,272,0,1.0 KiB,Version 20110925,2011-09-25T05:50:11Z,0,0.0,Bentn,http://www.zikooo.con/,True,Firefox,mp3
Amazon fr,https://addons.mozilla.org/en-US/firefox/addon/amazon-fr-2/?src=search,273,0,1.4 KiB,Version 20130819,2013-08-19T07:40:56Z,0,0.0,stretre,,True,Firefox,mp3
Amazon  co.uk,https://addons.mozilla.org/en-US/firefox/addon/amn-couk/?src=search,274,0,2.0 KiB,Version 20130606,2013-06-06T13:49:59Z,0,0.0,stretre,,True,Firefox,mp3
Amazon in Canada,https://addons.mozilla.org/en-US/firefox/addon/amazon-in-canada/?src=search,275,0,1.4 KiB,Version 20130528,2013-05-28T14:50:51Z,0,0.0,sbrufri,,True,Firefox,mp3
Zing MP3 Search Tool,https://addons.mozilla.org/en-US/firefox/addon/zing-mp3/?src=search,276,0,1.8 KiB,Version 20130508,2013-05-08T19:00:27Z,0,0.0,highermindtype,,True,Firefox,mp3
Mp3 Download Free,https://addons.mozilla.org/en-US/firefox/addon/mp3jiecom/?src=search,277,0,1.0 KiB,Version 20120109,2012-01-09T14:27:07Z,3,2.3333,Heryrhey,http://mp3jie.com/,True,Firefox,mp3
Amazon.co.uk + Searchsuggestions for Great Britain,https://addons.mozilla.org/en-US/firefox/addon/amazon-search-uk/?src=search,278,0,1.7 KiB,Version 20121229,2012-12-29T17:56:19Z,0,0.0,mc2013,http://www.metincelik.de/,True,Firefox,mp3
find that file,https://addons.mozilla.org/en-US/firefox/addon/find-that-file/?src=search,279,0,1.0 KiB,Version 20120222,2012-02-22T15:46:13Z,0,0.0,findthatfile,http://www.findthatfile.com,True,Firefox,mp3
Amazon Français,https://addons.mozilla.org/en-US/firefox/addon/amazonfrance/?src=search,280,0,1.6 KiB,Version 20130205,2013-02-05T19:54:16Z,0,0.0,Amazonman,http://www.amazon.com/,True,Firefox,mp3
Amazon en España,https://addons.mozilla.org/en-US/firefox/addon/amazon-en-espana/?src=search,281,0,1.9 KiB,Version 20130225,2013-02-25T06:02:17Z,0,0.0,sbrufri,,True,Firefox,mp3
Amazon Italy (Italia),https://addons.mozilla.org/en-US/firefox/addon/amaznit-ad/?src=search,282,0,1.9 KiB,Version 20131005,2013-10-05T13:40:08Z,1,1.0,ter50,,True,Firefox,mp3
Amazon UK search with suggestions,https://addons.mozilla.org/en-US/firefox/addon/az-sugg-uk/?src=search,283,0,895 Bytes,Version 20130301,2013-03-01T07:34:18Z,0,0.0,help me pay my rent 2012,,True,Firefox,mp3
Amazon com,https://addons.mozilla.org/en-US/firefox/addon/amazon-com/?src=search,284,0,2.0 KiB,Version 20150216,2015-02-16T12:56:15Z,1,3.0,ter50,,True,Firefox,mp3
Amazon de,https://addons.mozilla.org/en-US/firefox/addon/amaz-deutsch/?src=search,285,0,1.4 KiB,Version 20131028,2013-10-28T03:21:53Z,0,0.0,stretre,,True,Firefox,mp3
cymp3,https://addons.mozilla.org/en-US/firefox/addon/cymp3/?src=search,286,0,6.0 KiB,Version 2.0,2011-12-11T15:30:25Z,0,0.0,youtump3,http://youtump3.com/,True,Firefox,mp3
搜下音乐,https://addons.mozilla.org/en-US/firefox/addon/soxia-music/?src=search,287,0,1.0 KiB,Version 20110217,2011-02-17T06:22:28Z,0,0.0,Woo Benny,http://alpha.wudso.com/,True,Firefox,mp3
Amazon co.uk search,https://addons.mozilla.org/en-US/firefox/addon/am-7/?src=search,288,0,2.0 KiB,Version 20131102,2013-11-02T08:45:38Z,1,5.0,smartphone7,,True,Firefox,mp3
Muzofon mp3 поиск,https://addons.mozilla.org/en-US/firefox/addon/muzofoncom/?src=search,289,0,1.0 KiB,Version 20110628,2011-06-28T07:33:43Z,2,3.0,offseo,,True,Firefox,mp3
Amazon France avec des suggestions de recherche,https://addons.mozilla.org/en-US/firefox/addon/amazonfr-france/?src=search,290,0,1.6 KiB,Version 20130108,2013-01-08T18:00:03Z,0,0.0,mc2013,http://www.metincelik.de/,True,Firefox,mp3
Amazon Espana,https://addons.mozilla.org/en-US/firefox/addon/amazon-spain/?src=search,291,0,1.0 KiB,Version 20120801,2012-08-01T05:01:21Z,0,0.0,mc2013,http://www.metincelik.de/,True,Firefox,mp3
Amazon  ca,https://addons.mozilla.org/en-US/firefox/addon/amazon-ca-1/?src=search,292,0,1.0 KiB,Version 20120913,2012-09-13T13:54:46Z,0,0.0,lba,,True,Firefox,mp3
Ulub.pl,https://addons.mozilla.org/en-US/firefox/addon/ulubpl/?src=search,293,0,681 Bytes,Version 20130429,2013-04-29T09:29:04Z,0,0.0,Karol Szarafinowski,,True,Firefox,mp3
Amazon livres françaises en Canada,https://addons.mozilla.org/en-US/firefox/addon/amazon-fr-canada/?src=search,294,0,2.0 KiB,Version 20131005,2013-10-05T13:56:59Z,0,0.0,sbrufri,,True,Firefox,mp3
Amazon.com + Searchsuggestions for USA,https://addons.mozilla.org/en-US/firefox/addon/amazoncom-us/?src=search,295,0,1.7 KiB,Version 20131123,2013-11-23T14:54:13Z,0,0.0,mc2013,http://www.metincelik.de/,True,Firefox,mp3
Amazon  it,https://addons.mozilla.org/en-US/firefox/addon/amazon-it-lba/?src=search,296,0,2.0 KiB,Version 20130213,2013-02-13T14:01:09Z,0,0.0,lba,,True,Firefox,mp3
The Internet Bookshop and Music store metasearch,https://addons.mozilla.org/en-US/firefox/addon/the-internet-bookshop-and-musi/?src=search,297,0,1.0 KiB,Version 20110325,2011-03-25T06:06:28Z,0,0.0,johnnie80,,True,Firefox,mp3
High-music.Com Mp3 Search Add-on,https://addons.mozilla.org/en-US/firefox/addon/high-music-mp3/?src=search,298,0,1.2 KiB,Version 20140223,2014-02-23T11:39:35Z,1,5.0,sev7en91,http://high-music.com/,True,Firefox,mp3
podcast.de,https://addons.mozilla.org/en-US/firefox/addon/podcastde/?src=search,299,0,1.4 KiB,Version 20130208,2013-02-08T07:07:16Z,0,0.0,podcast.de,http://www.podcast.de/,True,Firefox,mp3
PlanetMP3,https://addons.mozilla.org/en-US/firefox/addon/planetmp3/?src=search,300,0,783 Bytes,Version 20130429,2013-04-29T08:39:38Z,0,0.0,DM-Mas,http://www.libermp3.com/,True,Firefox,mp3
Amazon ES search,https://addons.mozilla.org/en-US/firefox/addon/amazon-es-src/?src=search,301,0,1.9 KiB,Version 20121204,2012-12-04T12:35:40Z,0,0.0,help me pay my rent 2012,,True,Firefox,mp3
SearchAllMP3.com,https://addons.mozilla.org/en-US/firefox/addon/searchallmp3com/?src=search,302,0,1.0 KiB,Version 20120106,2012-01-06T03:14:12Z,3,4.6667,SearchAllMP3.com,http://searchallmp3.com/,True,Firefox,mp3
The Book Depository com search,https://addons.mozilla.org/en-US/firefox/addon/the-book-depository-com-search/?src=search,303,0,1.5 KiB,Version 20130813,2013-08-13T03:05:24Z,0,0.0,johnnie80,,True,Firefox,mp3
Ukrainian HF portal,https://addons.mozilla.org/en-US/firefox/addon/hfdxatua/?src=search,304,0,0 Bytes,Version 20100212,2010-02-12T06:20:33Z,0,0.0,uy0ll,http://hfdx.at.ua,True,Firefox,mp3
Amazon Deutschland + mit deutschen Suchvorschlägen,https://addons.mozilla.org/en-US/firefox/addon/amazon-germany-1/?src=search,305,0,1.7 KiB,Version 20121229,2012-12-29T18:11:53Z,3,5.0,mc2013,http://www.metincelik.de/,True,Firefox,mp3
Amazon JP search,https://addons.mozilla.org/en-US/firefox/addon/amazon-jp-search-3/?src=search,306,0,1.0 KiB,Version 20120804,2012-08-04T14:59:55Z,0,0.0,help me pay my rent 2012,,True,Firefox,mp3
CD  universe,https://addons.mozilla.org/en-US/firefox/addon/cd-universe-1/?src=search,307,0,1.1 KiB,Version 20131019,2013-10-19T14:07:36Z,0,0.0,help me pay my rent 2012,,True,Firefox,mp3
Amazon  jp,https://addons.mozilla.org/en-US/firefox/addon/amazon-jp/?src=search,308,0,1.0 KiB,Version 20120913,2012-09-13T14:06:30Z,0,0.0,lba,,True,Firefox,mp3
Amazon it cerca,https://addons.mozilla.org/en-US/firefox/addon/amazon-it-cerca/?src=search,309,0,2.0 KiB,Version 20130705,2013-07-05T14:24:24Z,0,0.0,stretre,,True,Firefox,mp3
Bing Music Search,https://addons.mozilla.org/en-US/firefox/addon/bing-music-search/?src=search,310,0,0 Bytes,Version 20100804,2010-08-04T09:57:26Z,0,0.0,Solar257,http://www.insidethecircle.net,True,Firefox,mp3
MP3 Search Engine,https://addons.mozilla.org/en-US/firefox/addon/mp3/?src=search,311,0,1.0 KiB,Version 20110830,2011-08-30T06:26:47Z,2,5.0,Search Master,,True,Firefox,mp3
Amazon Canada with Searchsuggestions,https://addons.mozilla.org/en-US/firefox/addon/amazon-ca-canada/?src=search,312,0,1.6 KiB,Version 20130108,2013-01-08T17:47:22Z,0,0.0,mc2013,http://www.metincelik.de/,True,Firefox,mp3
Amazon ca,https://addons.mozilla.org/en-US/firefox/addon/amazon-ca-2/?src=search,313,0,2.0 KiB,Version 20131028,2013-10-28T08:01:49Z,1,5.0,stretre,,True,Firefox,mp3
PlazaMp3.com,https://addons.mozilla.org/en-US/firefox/addon/plazamp3com/?src=search,314,0,1.0 KiB,Version 20120109,2012-01-09T08:10:44Z,0,0.0,LikerFirefox,http://www.plazamp3.com/,True,Firefox,mp3
MP3clips.ru - незаменимый поиск по mp3 и клипам,https://addons.mozilla.org/en-US/firefox/addon/poiskmp3/?src=search,315,0,1.0 KiB,Version 20120114,2012-01-14T16:34:21Z,0,0.0,Игорь,http://mp3clips.ru/,True,Firefox,mp3
CD Universe search,https://addons.mozilla.org/en-US/firefox/addon/cduniverse/?src=search,316,0,1.0 KiB,Version 20120805,2012-08-05T13:52:42Z,0,0.0,post-pop,,True,Firefox,mp3
Amazon.de Deutsch mit Suchvorschlägen,https://addons.mozilla.org/en-US/firefox/addon/amazonde-german/?src=search,317,0,1.7 KiB,Version 20130116,2013-01-16T01:15:30Z,1,5.0,lba,,True,Firefox,mp3
Liber MP3,https://addons.mozilla.org/en-US/firefox/addon/libermp3/?src=search,318,0,1.0 KiB,Version 20120822,2012-08-22T17:57:29Z,0,0.0,DM-Mas,http://www.libermp3.com/,True,Firefox,mp3
Amazon  fr,https://addons.mozilla.org/en-US/firefox/addon/amazon-fr/?src=search,319,0,1.0 KiB,Version 20120911,2012-09-11T11:39:13Z,1,5.0,lba,,True,Firefox,mp3
Mp3Rain Mp3 Downloader,https://addons.mozilla.org/en-US/firefox/addon/mp3rain/?src=search,320,0,608 Bytes,Version 20141016,2014-10-16T18:44:52Z,1,5.0,mp3rain,http://mp3rain.net/,True,Firefox,mp3
Dorble.com,https://addons.mozilla.org/en-US/firefox/addon/dorblecom/?src=search,321,0,1.0 KiB,Version 20100319,2010-03-19T23:45:44Z,7,2.0,Nerrot,http://www.nerrot.com,True,Firefox,mp3
Amazon.co.uk UK with search suggestions,https://addons.mozilla.org/en-US/firefox/addon/amazoncouk-uk/?src=search,322,0,1.7 KiB,Version 20150403,2015-04-03T05:10:42Z,2,5.0,Otto Meyer,,True,Firefox,mp3
Amazon Italia search,https://addons.mozilla.org/en-US/firefox/addon/amazonit-italia/?src=search,323,0,1.0 KiB,Version 20120801,2012-08-01T05:51:14Z,1,5.0,mc2013,http://www.metincelik.de/,True,Firefox,mp3
Amazon.de Music,https://addons.mozilla.org/en-US/firefox/addon/am-de-music/?src=search,324,0,1.5 KiB,Version 20131102,2013-11-02T09:53:07Z,1,5.0,smartphone7,,True,Firefox,mp3
TigerDirect.ca (Canada) Search,https://addons.mozilla.org/en-US/firefox/addon/tigerdirectca-canada-search/?src=search,325,0,1.0 KiB,Version 20100130,2010-01-30T16:37:24Z,0,0.0,Sherlockian,,True,Firefox,mp3
TigerDirect.com Search,https://addons.mozilla.org/en-US/firefox/addon/tigerdirectcom-search/?src=search,326,0,1.0 KiB,Version 20100202,2010-02-02T13:21:54Z,1,5.0,Sherlockian,,True,Firefox,mp3
Fishpond nz - New Zealandese bookstore,https://addons.mozilla.org/en-US/firefox/addon/fishpond-nz/?src=search,327,0,948 Bytes,Version 20131102,2013-11-02T09:01:42Z,0,0.0,paolo,,True,Firefox,mp3
Amazon.de Germany with search suggestions,https://addons.mozilla.org/en-US/firefox/addon/am-deutschland/?src=search,328,0,1.7 KiB,Version 20150201,2015-02-01T11:35:45Z,0,0.0,Otto Meyer,,True,Firefox,mp3
Amazon Germany search,https://addons.mozilla.org/en-US/firefox/addon/amazon-ge-search/?src=search,329,0,2.0 KiB,Version 20130521,2013-05-21T14:44:10Z,0,0.0,vinc46,,True,Firefox,mp3
Audiowala Search,https://addons.mozilla.org/en-US/firefox/addon/audiowala-search/?src=search,330,0,680 Bytes,Version 20150217,2015-02-17T03:42:51Z,0,0.0,Audiowala,http://www.audiowala.com/,True,Firefox,mp3
Amazon CA search,https://addons.mozilla.org/en-US/firefox/addon/amazon-ca/?src=search,331,0,2.0 KiB,Version 20131028,2013-10-28T15:50:32Z,1,5.0,help me pay my rent 2012,,True,Firefox,mp3
Amazon Spain (Espana),https://addons.mozilla.org/en-US/firefox/addon/amazn-spt/?src=search,332,0,1.9 KiB,Version 20130815,2013-08-15T08:44:49Z,0,0.0,ter50,,True,Firefox,mp3
Amazon in Italia,https://addons.mozilla.org/en-US/firefox/addon/amazon-in-italia/?src=search,333,0,2.0 KiB,Version 20130223,2013-02-23T09:11:55Z,1,5.0,sbrufri,,True,Firefox,mp3
Amazon.co.uk music,https://addons.mozilla.org/en-US/firefox/addon/am-uk-music/?src=search,334,0,2.1 KiB,Version 20131102,2013-11-02T09:15:17Z,1,5.0,smartphone7,,True,Firefox,mp3
Amazon at,https://addons.mozilla.org/en-US/firefox/addon/amazon-at/?src=search,335,0,2.0 KiB,Version 20131107,2013-11-07T00:16:36Z,1,5.0,stretre,,True,Firefox,mp3
My-Mp search,https://addons.mozilla.org/en-US/firefox/addon/my-mp/?src=search,336,0,1.0 KiB,Version 20110615,2011-06-15T07:35:30Z,0,0.0,Traskowski,http://www.my-mp.pl/,True,Firefox,mp3
Amazon   UK,https://addons.mozilla.org/en-US/firefox/addon/amazon-uk-1/?src=search,337,0,2.0 KiB,Version 20130603,2013-06-03T00:53:16Z,1,5.0,vinc46,,True,Firefox,mp3
Amazon in Deutschland,https://addons.mozilla.org/en-US/firefox/addon/amazon-deutsch/?src=search,338,0,2.0 KiB,Version 20150109,2015-01-09T13:26:42Z,1,5.0,sbrufri,,True,Firefox,mp3
Amazon Frv,https://addons.mozilla.org/en-US/firefox/addon/amazon-frv/?src=search,339,0,2.0 KiB,Version 20131201,2013-12-01T07:36:18Z,1,5.0,vinc46,,True,Firefox,mp3
MacMall Search,https://addons.mozilla.org/en-US/firefox/addon/macmall-search/?src=search,340,0,1.0 KiB,Version 20100203,2010-02-03T07:56:10Z,0,0.0,Sherlockian,,True,Firefox,mp3
ClubMp3.cz MP3 search v.1,https://addons.mozilla.org/en-US/firefox/addon/clubmp3cz/?src=search,341,0,1.2 KiB,Version 20130123,2013-01-23T02:49:51Z,0,0.0,coldfire,http://clubmp3.cz/,True,Firefox,mp3
