addon_name,addon_url,search_rank,active_user,size,version,release_date,number_review,rating,author_name,author_homepage,is_error,platform,search_term
Downloads Manager,https://chrome.google.com/webstore/detail/downloads-manager/ebcdgpnndibhdmgcbbfmhfpdpcljibbp,12,44240,101KiB,1.0.2,"April 17, 2017",315,4.43492063492,internet-downloads-manager.blogspot.com,http://internet-downloads-manager.blogspot.com,False,Chrome,download
Download Ninja,https://chrome.google.com/webstore/detail/download-ninja/gklhnpfkcfpkjcihhjbgmhgkcajamlmd,13,37781,66.52KiB,1.8,"September 3, 2014",281,4.32740213523,downloadninja.com,http://downloadninja.com,False,Chrome,download
Free Video Downloader,https://chrome.google.com/webstore/detail/free-video-downloader/ppgadljdflpomdcdacknofppeejgmjdn,14,168333,73.15KiB,2.2,"September 22, 2015",703,3.50782361309,Free Video Downloader,,False,Chrome,download
Chrome Download Manager,https://chrome.google.com/webstore/detail/chrome-download-manager/mhajlnmbkfmnclimfamflbhhnneebpnh,15,21319,142KiB,2.1.7,"February 26, 2017",122,4.4262295082,Web Apps,,False,Chrome,download
Download Master - Free Download Manager,https://chrome.google.com/webstore/detail/download-master-free-down/laepcndcehndnjndpfjdcdgbneoimdgg,16,18710,211KiB,2016.10.6.0,"December 25, 2016",187,4.39037433155,addtochrome.com,http://addtochrome.com,False,Chrome,download
Photo download for Facebook,https://chrome.google.com/webstore/detail/photo-download-for-facebo/oaeofonahpollpigknepbpnabhgbpcjc,17,34217,47.27KiB,1.0.9,"April 16, 2013",327,3.39143730887,www.alexandrecollin.com,http://www.alexandrecollin.com,False,Chrome,download
Twitter Video Assist,https://chrome.google.com/webstore/detail/twitter-video-assist/cledppeceojodgghbbkaciochldmpdfk,18,32237,72.61KiB,1.3.7.4,"February 13, 2017",182,3.89010989011,Flkalas,https://github.com/Flkalas/M2G/,False,Chrome,download
Download Helper,https://chrome.google.com/webstore/detail/download-helper/plakpcmpdoljmbpbndlkanblnchogifl,19,32342,7.02MiB,2.0.2,"September 23, 2014",241,2.59751037344,asustor.com,http://asustor.com,False,Chrome,download
Download Converter Now,https://chrome.google.com/webstore/detail/download-converter-now/glbpbnmbilhbphkdfondghkkbobfnpgj,20,507888,20.93KiB,5.0.1,"April 5, 2017",26,3.96153846154,downloadconverternow.com,http://downloadconverternow.com,False,Chrome,download
Image Downloader,https://chrome.google.com/webstore/detail/image-downloader/cnpniohnfphhjihaiiggeabnkjhpaldj,21,474172,68.5KiB,2.3.1,"March 28, 2017",1440,3.59305555556,Vladimir Sabev,https://github.com/vdsabev/image-downloader,False,Chrome,download
VkDown Download music/video vKontakte vk.com,https://chrome.google.com/webstore/detail/vkdown-download-musicvide/iejibnkmjndjbphokedoefmhhkimnmej,22,48232,85.64KiB,3.4.0,"April 28, 2017",392,4.26530612245,dev_js,https://vk.com/dev_js,False,Chrome,download
Skyload - Download of music and video,https://chrome.google.com/webstore/detail/skyload-download-of-music/fnmpfimijcopbiaiobinamadmnmhckmp,23,14349,1.01MiB,5.6.2,"April 28, 2017",49,4.0,skyload.io,http://skyload.io,False,Chrome,download
TED Video Download,https://chrome.google.com/webstore/detail/ted-video-download/ponobohemjmcfbdcjghajlmkenceogaa,24,18592,29.78KiB,1.5,"August 8, 2012",117,3.37606837607,Kaushik Ashodiya,,False,Chrome,download
Video Downloader Pro,https://chrome.google.com/webstore/detail/video-downloader-pro/ofcgiflmicieegobmapobiohjeokdbcd,25,77562,112KiB,2.63,"June 30, 2016",413,3.66585956416,The Video Tool,,False,Chrome,download
Fruumo Download Manager,https://chrome.google.com/webstore/detail/fruumo-download-manager/ekmbkhodcdnafhomcpbfgimkglaohmil,26,12896,1.22MiB,1.32,"December 4, 2013",269,3.47211895911,fruumo.com,http://fruumo.com,False,Chrome,download
Download Master 2016,https://chrome.google.com/webstore/detail/download-master-2016/ghgbnmhbcbbgoalbahdpehncclfhhkge,27,5081,211KiB,2016.10.6.0,"December 25, 2016",84,4.66666666667,addtochrome.com,http://addtochrome.com,False,Chrome,download
Asus Download Master,https://chrome.google.com/webstore/detail/asus-download-master/akidbpofokakpmmabjlpcgplfmbmcemj,28,6691,50.36KiB,0.1.1,"November 28, 2014",64,4.078125,Vladimir Piyanov,,False,Chrome,download
ASUS Download Master Plugin,https://chrome.google.com/webstore/detail/asus-download-master-plug/kjahdcjadampelfmhkbceiledefjfnga,29,7565,48.72KiB,2.7,"April 15, 2015",34,3.94117647059,Wayne Chien,,False,Chrome,download
Video Download Pro,https://chrome.google.com/webstore/detail/video-download-pro/dhlnjmcknokppfdpdehpjnnihfgnioki,30,8412,112KiB,2.21,"February 27, 2017",42,3.54761904762,Free Video Downloader,,False,Chrome,download
Ensky's Album Downloader for Facebook,https://chrome.google.com/webstore/detail/enskys-album-downloader-f/oallcdoceahndjmaalbicbcgpfnajgae,31,50072,174KiB,2.5.7,"January 28, 2016",232,3.57327586207,www.ensky.tw,http://www.ensky.tw,False,Chrome,download
Download Notifier,https://chrome.google.com/webstore/detail/download-notifier/gdekiloeocnfnochnkldpkmllmfiaeke,32,4906,1.73MiB,0.0.5,"April 24, 2016",103,4.18446601942,ehaagwlke,,False,Chrome,download
Download Accelerator Plus (DAP),https://chrome.google.com/webstore/detail/download-accelerator-plus/bhkmkdoaaodjbcemiienppccafbgagfl,33,4883,5.74MiB,2.1.0.3,"September 19, 2016",50,4.1,SpeedBit LTD,,False,Chrome,download
Download AliExpress product images,https://chrome.google.com/webstore/detail/download-aliexpress-produ/jfdmndkebgjnoecndabpkfpafgdhfjck,34,5288,275KiB,1.1.8,"April 10, 2017",24,3.83333333333,www.dropshipwith.me,http://www.dropshipwith.me,False,Chrome,download
Spotiload (former Spotify Vk Downloader),https://chrome.google.com/webstore/detail/spotiload-former-spotify/baggnalhgbpeanbhedjlbndhjgmimmhl,35,150973,350KiB,1.0.8,"April 7, 2017",1025,3.01756097561,akeiro,,False,Chrome,download
Download VideoConverter,https://chrome.google.com/webstore/detail/download-videoconverter/ighfeibindfojfpcjlpknokalfcknmaa,36,18829,176KiB,0.0.0.14,"April 5, 2017",19,2.31578947368,videoconverter.freedownload-now.com,http://videoconverter.freedownload-now.com,False,Chrome,download
Download Virus Checker,https://chrome.google.com/webstore/detail/download-virus-checker/olldjcoidgojgheennokeojekgepgnhg,37,5257,63.05KiB,0.1.1,"November 16, 2016",9,3.66666666667,yokris.dev,http://add0n.com/virus-checker.html,False,Chrome,download
myDownloads Start,https://chrome.google.com/webstore/detail/mydownloads-start/khhbldaemaomaphfmgcifnkbkahnajdk,38,126565,290KiB,1.0.0,"April 17, 2016",49,4.02040816327,myappline.com,http://myappline.com,False,Chrome,download
Download Master: manage downloads for Chrome™,https://chrome.google.com/webstore/detail/download-master-manage-do/ipfmkobkopioloeachjbcfdokfcdjgfh,39,2706,211KiB,2016.10.6.0,"December 23, 2016",65,4.49230769231,addtochrome.com,http://addtochrome.com,False,Chrome,download
ImageSpark - Ultimate Image Downloader,https://chrome.google.com/webstore/detail/imagespark-ultimate-image/hooaoionkjogngfhjjniefmenehnopag,40,14770,106KiB,1.3.9,"February 26, 2017",64,3.796875,Web Apps,,False,Chrome,download
Universal Download Manager,https://chrome.google.com/webstore/detail/universal-download-manage/cnbdpmmcpacfdbhedpaaioflnnneoleb,41,5798,145KiB,1.7.7,"February 26, 2017",37,4.56756756757,Web Apps,,False,Chrome,download
Video Downloader professional,https://chrome.google.com/webstore/detail/video-downloader-professi/elicpjhcidhpjomhibiffojpinpmmpil,42,3580241,274KiB,1.97.54,"April 10, 2017",130055,4.48223443928,www.startpage24.com,http://www.startpage24.com,False,Chrome,download
One-click Downloader,https://chrome.google.com/webstore/detail/one-click-downloader/efjodfcplkcccafghgnbnpgedgakohog,43,42255,39.41KiB,1.1.7 2016-10-29,"October 31, 2016",45,3.91111111111,Dirk Sohler,https://github.com/dsohler/oneclick-downloader,False,Chrome,download
Turbo Download Manager Helper,https://chrome.google.com/webstore/detail/turbo-download-manager-he/gnaepfhefefonbijmhcmnfjnchlcbnfc,44,5203,24.32KiB,0.1.4,"September 9, 2016",50,4.08,add0n.com,http://add0n.com,False,Chrome,download
Thunder Download Extension for Chrome,https://chrome.google.com/webstore/detail/thunder-download-extensio/ncennffkjdiamlpmcbajkmaiiiddgioo,45,297924,49.7KiB,3.1,"August 10, 2014",981,2.96636085627,深圳市迅雷网络技术有限公司,http://yangtai.xunlei.com/,False,Chrome,download
VK Music Downloader,https://chrome.google.com/webstore/detail/%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C-%D0%BC%D1%83%D0%B7%D1%8B%D0%BA%D1%83-%D0%B2%D0%BA%D0%BE%D0%BD%D1%82%D0%B0%D0%BA%D1%82%D0%B5/joaplibfhijpjafmlkgjonfgldcmhhca,46,79311,12.26KiB,4.0.12,"April 29, 2017",536,4.26492537313,VK Music Downloader,,False,Chrome,download
SoundCloud Downloader Free,https://chrome.google.com/webstore/detail/soundcloud-downloader-fre/libedajeiljdoodmokbppgapcfbignci,47,348434,63.98KiB,0.0.61,"November 12, 2015",2475,3.79717171717,chrome.apps,,False,Chrome,download
FBDown Video Downloader,https://chrome.google.com/webstore/detail/fbdown-video-downloader/fhplmmllnpjjlncfjpbbpjadoeijkogc,48,430777,1.39MiB,4.0.1,"March 31, 2017",1425,3.67789473684,fbdown.net,http://fbdown.net,False,Chrome,download
Download Shuttle for Google Chrome™,https://chrome.google.com/webstore/detail/download-shuttle-for-goog/pfaojlfhbdokcnkflfeehcljdlhnbaoa,49,2740,114KiB,1.4,"June 2, 2014",15,3.33333333333,FIPLAB Ltd,http://www.fiplab.com,False,Chrome,download
eSpeedDownload,https://chrome.google.com/webstore/detail/espeeddownload/afnjbmobicacmenkaoeflopokijejlma,50,111202,320KiB,1.0.1,"December 27, 2015",107,4.21495327103,espeedcheck.com,http://espeedcheck.com,False,Chrome,download
Flickr Photos Download,https://chrome.google.com/webstore/detail/flickr-photos-download/lololjlfmciepidndppdjdkfgamdgfnj,51,5246,144KiB,0.1,"March 22, 2015",48,4.54166666667,Lukáš Kupr,,False,Chrome,download
Synology Download Station (DSM 4.1 and older),https://chrome.google.com/webstore/detail/synology-download-station/igbiceaamlaadjbchbhnhjlniifhaiej,52,2302,525KiB,2.1.10,"July 20, 2015",16,2.875,www.download-station-extension.com,http://www.download-station-extension.com,False,Chrome,download
Fatkun Batch Download Image,https://chrome.google.com/webstore/detail/fatkun-batch-download-ima/nnjjahlikiabnchcpehcpkdeckfgnohf,53,142561,355KiB,2.10.1,"December 28, 2016",996,4.33032128514,Image Downloader,,False,Chrome,download
Bulk Download Images(ZIG),https://chrome.google.com/webstore/detail/bulk-download-imageszig/gfjhimhkjmipphnaminnnnjpnlneeplk,54,51165,528KiB,2017.4.14,"April 14, 2017",399,3.48621553885,sites.google.com/site/zzllrrimager,http://sites.google.com/site/zzllrrimager,False,Chrome,download
Download to Firedrive,https://chrome.google.com/webstore/detail/download-to-firedrive/nlcbekplhffbagogapmldeeeghicmplg,55,14351,235KiB,1.1,"September 23, 2014",53,4.52830188679,www.firedrive.com,http://www.firedrive.com,False,Chrome,download
Free Video Downloader HD,https://chrome.google.com/webstore/detail/free-video-downloader-hd/ejpdkfhpafmlgnjoapmpfnblhhnlehco,56,122013,750KiB,1.0.21,"March 21, 2017",61,3.73770491803,FVD HD,,False,Chrome,download
Save Image to Downloads,https://chrome.google.com/webstore/detail/save-image-to-downloads/enjefpkmlibebgbbgidmhpmjhcdffhfm,57,36132,20.66KiB,1.0.5,"August 4, 2014",182,3.87362637363,Urban Apps,http://matt.coneybeare.me/save-image-to-downloads-chrome-extension/,False,Chrome,download
Video DownloadHelper,https://chrome.google.com/webstore/detail/video-downloadhelper/lmjnegcaeklhafolokijcfjliaokphfk,58,1245382,686KiB,2.0.1.0,"December 20, 2016",4338,3.97049331489,www.downloadhelper.net,http://www.downloadhelper.net,False,Chrome,download
Video Download Helper,https://chrome.google.com/webstore/detail/video-download-helper/ilcdiicigjaccgipndigcenjieedjohj,59,10278,675KiB,2.3.3,"April 27, 2017",49,3.81632653061,https://weibomiaopai.com,https://weibomiaopai.com,False,Chrome,download
VK Music - download music from VK (vk.com),https://chrome.google.com/webstore/detail/vk-music-download-music-f/jdnmpoggedgajbelgfgmlogehjkkfilp,60,27042,127KiB,0.1.24,"April 30, 2017",184,4.40217391304,Danys Christinson,,False,Chrome,download
Image Hunter,https://chrome.google.com/webstore/detail/image-hunter/almnjighahkagjjopagliacnccgbmfdo,61,3961,111KiB,2.2.0,"February 26, 2017",27,4.25925925926,Web Apps,,False,Chrome,download
Downloads,https://chrome.google.com/webstore/detail/downloads/jfchnphgogjhineanplmfkofljiagjfb,62,402665,23.97KiB,2,"April 9, 2014",3623,3.30499585978,Clean & Simple,,False,Chrome,download
Folx,https://chrome.google.com/webstore/detail/folx/eddlamckmcmkameoolcojoapbakigamp,63,31183,58.65KiB,5.2,"January 5, 2017",150,3.54,Eltima Software,,False,Chrome,download
Multiple File Download,https://chrome.google.com/webstore/detail/multiple-file-download/opncjdadngnekakilfcgjlgbmekljdbm,64,2443,153KiB,1.3,"September 9, 2014",17,2.64705882353,prabhushan,,False,Chrome,download
Video Downloader All,https://chrome.google.com/webstore/detail/video-downloader-all/jpaglkhbmbmhlnpnehlffkgaaapoicnk,65,303307,49.11KiB,3.1.3,"April 6, 2015",1687,3.13218731476,Apps Dev,,False,Chrome,download
Downloads Video and Photo,https://chrome.google.com/webstore/detail/downloads-video-and-photo/ackcekginnkdefnoglnidiikpbckinlj,66,3567,226KiB,3,"May 15, 2016",80,4.0375,drederyou,,False,Chrome,download
Azimuth: Download Facebook 360° Photos/Videos,https://chrome.google.com/webstore/detail/azimuth-download-facebook/pfhbghgbdeomiimgpialhailhfaebnmh,67,4648,57.37KiB,0.9.35,"December 30, 2016",58,4.10344827586,www.omaralshaker.com,http://www.omaralshaker.com,False,Chrome,download
MP3 Download Link Converter,https://chrome.google.com/webstore/detail/mp3-download-link-convert/bkakhcanicdahlklclmiplnibmagfffp,68,4272,14.9KiB,2.1,"November 24, 2016",33,3.75757575758,ozmnds,,False,Chrome,download
MediaSave. Download music free,https://chrome.google.com/webstore/detail/mediasave-download-music/hfgbpkkdodfihabamnkhoaeamkdhnoec,69,15060,274KiB,2.0.10,"April 28, 2017",319,4.52037617555,https://mediasave.ru,https://mediasave.ru,False,Chrome,download
Disable Download Bar,https://chrome.google.com/webstore/detail/disable-download-bar/epnnapjdpplekmodajomjojfpeicclep,70,5903,2.39KiB,1.5,"September 13, 2016",41,4.78048780488,Ivan Novikov,https://twitter.com/ivan7237d,False,Chrome,download
Image Download,https://chrome.google.com/webstore/detail/image-download/pianibmfifkeamgfggpkkanjdcoppgch,71,3608,85.74KiB,1.4.0,"February 8, 2016",46,3.21739130435,www.xn--fundstcke-im-netz-72b.de,http://www.xn--fundstcke-im-netz-72b.de,False,Chrome,download
DeviantArt easy download,https://chrome.google.com/webstore/detail/deviantart-easy-download/fhljkabkmnoeecgibakgnkkdmheccecg,72,995,10.59KiB,0.2,"June 19, 2014",19,3.0,ludovic.migneault,,False,Chrome,download
PhotoLive - Download Facebook Photos!,https://chrome.google.com/webstore/detail/photolive-download-facebo/fpjnpabklnaaifclgealaepelncljadk,73,69041,63.36KiB,3.0.1,"September 29, 2013",1504,2.84042553191,getphotolive.com,http://getphotolive.com,False,Chrome,download
Download Manager Button,https://chrome.google.com/webstore/detail/download-manager-button/jglgknilkoejnnjngnmoobbhdckpdmem,74,1687,18.72KiB,1.0,"November 14, 2013",34,3.67647058824,extensions@chromium.org,,False,Chrome,download
SoundCloud MP3 Downloader,https://chrome.google.com/webstore/detail/soundcloud-mp3-downloader/glcdlfidddlniikbaoohfebgceafmpkh,75,8395,29.6KiB,0.2.0,"April 17, 2017",40,3.925,tlintspr,,False,Chrome,download
mixDownloads Start,https://chrome.google.com/webstore/detail/mixdownloads-start/haaoiikgjehldkeabjhfobklloecdich,76,11965,1.8MiB,1.0.2,"June 23, 2016",6,4.83333333333,mixplugin.com,http://mixplugin.com,False,Chrome,download
Free Download Finder,https://chrome.google.com/webstore/detail/free-download-finder/daiaofffchahjechcehadfbapanipnho,77,3788,173KiB,1.0,"January 6, 2015",16,4.8125,freedownloadfinder.com,http://freedownloadfinder.com,False,Chrome,download
DIRECT PDF DOWNLOAD,https://chrome.google.com/webstore/detail/direct-pdf-download/igpfkcnkddfkacjpffopkioandifnkpi,78,3090,11.9KiB,1.0,"March 2, 2015",19,3.52631578947,webstartup25,,False,Chrome,download
Download Facebook Album!,https://chrome.google.com/webstore/detail/download-facebook-album/fbedhblpfbdilhkdjfhcjdapmejealgi,79,7512,206KiB,1.0,"May 11, 2016",83,3.66265060241,fbalbum.net,http://fbalbum.net,False,Chrome,download
Freeallmusic - Music Downloader,https://chrome.google.com/webstore/detail/freeallmusic-music-downlo/bfffbfmibebckhjjbejedbegegbifefg,80,8448,19.18KiB,1.0,"April 25, 2016",30,3.33333333333,freeallmusic.info,http://freeallmusic.info,False,Chrome,download
Imgur Gallery Downloader,https://chrome.google.com/webstore/detail/imgur-gallery-downloader/hnkcjdhcncfdmmbfgpcbiggpgdplcofe,81,4884,15.02KiB,1.1.0,"August 18, 2016",66,2.5303030303,menko,,False,Chrome,download
Awesome Facebook Video Downloader,https://chrome.google.com/webstore/detail/awesome-facebook-video-do/kmminjooemmhhbpkbfmjhknffplmjkfi,82,28303,42.73KiB,1.4.3,"March 31, 2017",309,4.12297734628,fbdownloader.info,http://fbdownloader.info,False,Chrome,download
Download Notify,https://chrome.google.com/webstore/detail/download-notify/nieieojodgghoomakdkpkeipnncmbhdo,83,494,492KiB,1.0.12,"February 8, 2017",9,4.33333333333,Quantum Web Solutions,,False,Chrome,download
Ummy Video Downloader,https://chrome.google.com/webstore/detail/ummy-video-downloader/bhhelmhcogammbbifmgccfmcphkgleke,84,72329,61.84KiB,2.35,"June 27, 2016",621,3.52657004831,Video Scarica,,False,Chrome,download
Bulk Image Downloader,https://chrome.google.com/webstore/detail/bulk-image-downloader/lamfengpphafgjdgacmmnpakdphmjlji,85,6496,252KiB,1.0.0,"July 8, 2015",49,4.44897959184,www.talk-apps.com,http://www.talk-apps.com,False,Chrome,download
Drag n Drop Image Saver,https://chrome.google.com/webstore/detail/drag-n-drop-image-saver/bidibhejpefnelfnlaipfolaijmogodp,86,377,738KiB,1.1.3,"December 29, 2016",20,4.8,The Brihaspati Infotech,http://www.brihaspatitech.com/,False,Chrome,download
Tumblr Video Download,https://chrome.google.com/webstore/detail/tumblr-video-download/hphamkdkckkedfndpaghapgghlljmjhm,87,6453,152KiB,0.0.1,"September 11, 2016",31,3.25806451613,poppinlp,,False,Chrome,download
VWO heatmap download,https://chrome.google.com/webstore/detail/vwo-heatmap-download/bdcoalheffgagiialfigkpkpnmpmkmah,88,1377,18.17KiB,0.1.9,"February 27, 2017",5,3.6,https://vwo.com,https://vwo.com,False,Chrome,download
Quick Downloads,https://chrome.google.com/webstore/detail/quick-downloads/hakhgnibnkpibkhlccbkhdgikiockaib,89,5645,20.96KiB,1.8,"April 20, 2017",40,4.725,Chromium,,False,Chrome,download
Download to Temp Folder,https://chrome.google.com/webstore/detail/download-to-temp-folder/cmgdgmohnilgoblgjmnklajoedgpenan,90,306,21.88KiB,4.6,"January 21, 2016",13,4.38461538462,Elad Shamir,,False,Chrome,download
Download Visualforce Page/Component Code,https://chrome.google.com/webstore/detail/download-visualforce-page/deknngpookokkjcaeiooioogkbajjifk,91,263,48.97KiB,0.0.1,"March 17, 2015",5,5.0,www.satrangtech.com,http://www.satrangtech.com,False,Chrome,download
Chrome Download Helper,https://chrome.google.com/webstore/detail/chrome-download-helper/knaddinhblejecfcgajdpbebicfpejem,92,691,685KiB,1.2.2,"April 9, 2015",8,3.125,Obstc0rp,https://github.com/Obstc0rp/Chrome-Download-Helper,False,Chrome,download
Listen and Download Quran,https://chrome.google.com/webstore/detail/listen-and-download-quran/bkhoffneejdanaohepnipfcpolocgbjp,93,7803,79.1KiB,1.2,"August 15, 2012",154,4.61038961039,equranplayer.com,http://equranplayer.com,False,Chrome,download
Synology add download,https://chrome.google.com/webstore/detail/synology-add-download/gaedlpnklpnpgjonldlmmmnmhhadicnk,94,392,20.55KiB,0.1.7,"December 30, 2016",1,2.0,olric86,https://github.com/Olric86/syno_download_ext,False,Chrome,download
DownAlbum,https://chrome.google.com/webstore/detail/downalbum/cgjnhhjpfcdhbhlcmmjppicjmgfkppok,95,330012,160KiB,0.17.4.3,"April 22, 2017",2093,4.02197802198,inDream,https://www.facebook.com/DownAlbum,False,Chrome,download
Quora Download,https://chrome.google.com/webstore/detail/quora-download/onnpeejccndkgpifkcpoglembgkndaae,96,360,109KiB,2.0,"December 31, 2014",12,4.16666666667,Som Pathak,https://github.com/som2014/Quora-Downloader,False,Chrome,download
RegExp Download Organizer,https://chrome.google.com/webstore/detail/regexp-download-organizer/oamembonjndgangicfphlckkdmagpjlg,97,720,159KiB,0.2.3,"February 2, 2015",26,4.65384615385,unintended,,False,Chrome,download
Video Downloader GetThemAll,https://chrome.google.com/webstore/detail/video-downloader-getthema/nbkekaeindpfpcoldfckljplboolgkfm,98,1436371,1.22MiB,27.1.1,"April 20, 2017",9674,4.21004755013,FVD Inc,,False,Chrome,download
Privacy Badger,https://chrome.google.com/webstore/detail/privacy-badger/pkehgijcmpdhfbdbbnkijodmdjhbjlgp,99,632305,1.72MiB,2017.4.19.1,"April 19, 2017",917,4.2639040349,www.eff.org,http://www.eff.org,False,Chrome,download
Message/Chat Downloader,https://chrome.google.com/webstore/detail/messagechat-downloader/nkinapjekllgfipphkgpmombekfclghe,100,14902,240KiB,4.1.0,"April 19, 2017",128,2.84375,5nd5,,False,Chrome,download
Kona: Download All Files,https://chrome.google.com/webstore/detail/kona-download-all-files/jooccljmbcngepkicnmcookhofnlodoe,101,238,80.57KiB,1.3,"February 24, 2014",7,3.71428571429,Victor Petrov,https://github.com/vpetrov/kona,False,Chrome,download
Metalink Downloader,https://chrome.google.com/webstore/detail/metalink-downloader/jnpljlobbiggcdikagmiepniibjdinap,102,6591,106KiB,0.5.4,"January 30, 2013",90,2.01111111111,Ant Bryan,http://www.metalinker.org/,False,Chrome,download
nzbget-chrome,https://chrome.google.com/webstore/detail/nzbget-chrome/pbhceneiekgjjeblaghpkdkaomlloghm,103,7985,45.44KiB,1.4,"January 19, 2016",50,4.3,HP Särström,https://github.com/hpsu/nzbget-chrome,False,Chrome,download
Download VideoConverter DS,https://chrome.google.com/webstore/detail/download-videoconverter-d/dmknoclmgcphaihcgmkmiphipohhadje,104,475,252KiB,0.0.0.2,"November 30, 2016",5,4.0,videoconverter.freedownload-now.com,http://videoconverter.freedownload-now.com,False,Chrome,download
Download by extension,https://chrome.google.com/webstore/detail/download-by-extension/ogflhjilpmfeejjdnelhakfokcldpfki,105,1242,157KiB,0.7.1,"October 24, 2014",20,4.55,Dmitry Dmitrienko,,False,Chrome,download
VKD. Free music downloader for VK,https://chrome.google.com/webstore/detail/vkd-%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C-%D0%BC%D1%83%D0%B7%D1%8B%D0%BA%D1%83-%D1%81-%D0%B2%D0%BA/lnppoapkllmphlngblmeohbgkdagphob,106,53382,19.16KiB,1.7.27,"April 20, 2017",1208,4.70778145695,VKD,https://vk.com/vkdwn,False,Chrome,download
1Mobile Downloader,https://chrome.google.com/webstore/detail/1mobile-downloader/icjfbgojpmjnjlgnjfkgcghooclaocoo,107,10022,126KiB,1.4.1,"July 28, 2014",98,3.69387755102,1Mobile.com,http://www.1mobile.com/,False,Chrome,download
Photobucket Album Downloader,https://chrome.google.com/webstore/detail/photobucket-album-downloa/papfjgooflcelknccdephbdnhogadkfj,108,1297,220KiB,2.0.2,"April 15, 2014",11,2.90909090909,sharecoding.wordpress.com,http://sharecoding.wordpress.com,False,Chrome,download
SABconnect++,https://chrome.google.com/webstore/detail/sabconnect%2B%2B/okphadhbbjadcifjplhifajfacbkkbod,109,63231,421KiB,0.6.20,"June 18, 2015",415,4.51325301205,sabconnect-plus-plus-developers,https://github.com/gboudreau/sabconnectplusplus,False,Chrome,download
Freebookshub - Download Free eBooks for UK,https://chrome.google.com/webstore/detail/freebookshub-download-fre/okkbjbehpablhojbihehiacmkbdfebmp,110,430,6.04KiB,0.1,"April 24, 2013",4,4.5,www.freebookshub.co.uk,http://www.freebookshub.co.uk,False,Chrome,download
Download to Dropbox,https://chrome.google.com/webstore/detail/download-to-dropbox/mklccdhnpppcmbpbkaanmamjfmmefbnp,111,36302,1.01MiB,0.1.9,"October 21, 2013",171,3.41520467836,Victor Costan,https://github.com/pwnall/dropship-chrome,False,Chrome,download
